PoroId,McmId,SypId
1683124,794515,8299547
1688649,794516,8298347
1688651,794516,8298352
1683100,794520,8299372
1682926,794532,8298172
1682982,794533,8298457
1683136,794534,8299577
1683138,794534,8299582
1682862,794535,8297777
1682872,794536,8297862
1687818,794536,8297867
1682880,794537,8297917
1682884,794538,8297957
1682886,794538,8297962
1682900,794539,8298077
1682902,794539,8298082
1682904,794540,8298087
1682906,794540,8298092
1682916,794541,8298132
1682918,794541,8298137
1682920,794542,8298142
1682922,794542,8298147
1682930,794543,8298182
1682932,794543,8298187
1682936,794544,8298207
1682938,794544,8298212
1682944,794545,8298257
1682946,794545,8298262
1682948,794546,8298267
1682950,794546,8298272
1682954,794547,8298282
1682956,794547,8298287
1682966,794548,8298337
1682968,794548,8298342
1682970,794549,8298357
1682998,794550,8298597
1683000,794550,8298602
1683010,794551,8298682
1683012,794551,8298687
1683036,794552,8298812
1683038,794552,8298817
1683042,794553,8298832
1683044,794553,8298837
1683046,794554,8298912
1683048,794554,8298917
1683050,794555,8298922
1683060,794556,8298967
1683070,794557,8299092
1683072,794557,8299097
1683082,794558,8299142
1683090,794559,8299267
1683108,794560,8299487
1683110,794560,8299492
1683128,794561,8299557
1683130,794561,8299562
1683132,794562,8299567
1683134,794562,8299572
1683144,794563,8299637
1683146,794563,8299642
1682972,794564,8298362
1682978,794565,8298427
1683150,794566,8299702
1683092,794567,8299302
1682888,794568,8297987
1683026,794569,8298777
1682892,794570,8298012
1682980,794571,8298452
1687820,794572,8299467
1682882,794573,8297952
1682894,794574,8298032
1694499,794575,8299482
1683034,794576,8298807
1683052,794577,8298947
1683074,794578,8299122
1683148,794579,8299667
1682910,794580,8298117
1682860,794581,8297747
1683094,794582,8299357
1682984,794583,8298472
1682864,794584,8297802
1683104,794585,8299392
1687824,794586,8298712
1682878,794587,8297912
1682964,794588,8298327
1687826,794589,8299262
1683056,794590,8298957
1682876,794591,8297877
1683078,794592,8299132
1683030,794593,8298787
1683068,794594,8299077
1682988,794595,8298502
1683004,794596,8298642
1682868,794597,8297822
1682856,794598,8297757
1683126,794599,8299552
1683102,794600,8299377
1682928,794601,8298177
1682908,794602,8298097
1682934,794603,8298192
1682952,794604,8298277
1682958,794605,8298292
1683014,794606,8298692
1683040,794607,8298822
1683112,794608,8299497
1687828,794609,8298332
1683058,794610,8298962
1683032,794612,8298792
1687832,794613,8298647
1682870,794614,8297827
1682858,794615,8297762
1687834,794616,8298102
1682960,794617,8298297
1687836,794618,8298697
1687838,794619,8298827
1687840,794620,8358051
1683080,794621,8351311
1682924,794622,8358056
1687842,794623,8358061
1687844,794624,8358071
1683016,794625,8358081
1720258,799715,8299187
1720260,799715,8299192
1720262,799716,8298567
1720264,799716,8298572
1720266,799718,8299527
1720268,799718,8299532
1720270,436634,4336951
1720272,436649,4336971
1720274,436664,4337001
1720276,436669,4337011
1720278,436689,4337056
1720280,436684,4337046
1720282,436729,4337151
1720284,436719,4337131
1720286,436749,4337191
1720288,436739,4337171
1720290,436784,4337261
1720292,436794,4337281
1720294,436834,4337416
1720296,436799,4337326
1720298,436814,4337371
1720300,436839,4337426
1720302,315937,3594778
1720304,315941,3594818
1720306,315945,3594863
1720308,315946,3594873
1720310,315948,3594893
1720312,315950,3594913
1720314,315826,3594953
1720316,315955,3594963
1720318,315957,3594983
1720320,315960,3595013
1720322,315965,3595063
1720324,315969,3595103
1720326,315970,3595118
1720328,315971,3595128
1720330,315974,3595158
1720332,315978,3595198
1720334,315985,3595268
1720336,315989,3595308
1720338,315987,3595288
1720340,315993,3595358
1720342,315995,3595378
1720344,315997,3595398
1720346,316002,3595448
1720348,316010,3595533
1720350,316012,3595553
1720352,316015,3595583
1720354,316017,3595603
1720356,316019,3595623
1720358,316020,3595633
1720360,316021,3595643
1720362,316025,3595683
1720364,316029,3595713
1720366,316036,3595783
1720368,316037,3595793
1720370,316043,3595848
1720372,316041,3595833
1720374,279095,3147468
1720376,278869,4688637
1720378,278872,4688642
1720380,278870,4688632
1698816,278831,2734523
1720382,278689,4688377
1720384,278690,4688367
1720386,278691,4688372
1720388,278570,1248910
1700617,278572,1248920
1720390,278571,1248925
1720392,278569,1248915
1720394,278573,1248930
1711039,278574,1248905
1698616,278522,1250142
1711082,278526,1249508
1726841,278535,1249937
1729365,278542,1249967
1694391,278419,4688617
1698118,278421,4688622
1698828,278420,4688627
1720396,278298,4688357
1696247,278297,4688352
1698808,278296,4688362
1711127,277876,1260768
1707269,277881,1260953
1698825,277736,1261903
1698564,277735,1261828
1712459,277747,1261643
1707364,277745,1261113
1712456,277748,1261383
1699078,277603,1262648
1711130,277611,1262418
1697487,277612,1262463
1729820,276864,2838127
1723972,276863,2838242
1720398,276866,3852598
1700639,276867,2837882
1700642,276868,2837887
1720400,276869,2837892
1720402,276870,3514458
1698812,276276,2873302
1698142,276278,2873252
1720404,276279,3514468
1698984,275754,2882304
1729061,275362,2889969
1698042,275361,2889974
1697905,275359,2889934
1698094,275364,2889999
1694288,275377,2882554
1711466,275386,2883915
1710713,275384,2883695
1697060,275388,2884030
1720406,275403,2883535
1720408,275406,2883740
1720410,275408,2883870
1697193,275391,2884070
1698172,275398,2890034
1720412,275405,2883575
1726758,275399,2890039
1720414,275404,2883545
1720416,275407,2883785
1698819,275192,2891347
1697935,275187,2891147
1720418,275194,2890149
1729548,275195,2890269
1729025,275204,2890684
1712945,275206,2890819
1697289,275220,4433499
1712831,275218,2890274
1696984,275219,5148891
1729545,275221,2890239
1729590,274976,2893041
1712819,274982,2893116
1710636,274985,2893236
1696584,274992,2894306
1729593,274994,2894336
1711367,274998,2894481
1729629,275005,2894626
1697972,275006,2894631
1698568,275009,2894661
1698822,275011,2894736
1697723,275004,2894606
1729580,275020,2894491
1712789,275026,2894646
1698058,275025,2894641
1708536,275028,2893161
1698970,275027,2894741
1697140,275030,2894416
1711774,275033,4413185
1720420,275034,3514463
1708054,275031,2894531
1713527,274867,2895621
1713524,274868,2895626
1720422,274869,2895691
1713331,274871,2895161
1726713,274872,2895291
1720424,279530,1241510
1695667,279531,1241500
1695692,279532,1241520
1708108,279533,1241575
1696233,279534,1241625
1720426,279535,1241800
1696346,279536,1241820
1720428,279537,1241895
1697316,279538,1241915
1720430,279539,1241950
1697946,279540,1241960
1698700,279541,1242005
1698739,279542,1242020
1695705,279543,1189497
1694296,279543,1241525
1694651,279544,1189693
1707461,279544,1241535
1720432,279545,1189966
1720434,279545,1241550
1695303,279546,1190074
1708139,279546,1241560
1720436,279547,1190813
1710778,279547,1241605
1696227,279548,1190883
1696230,279548,1241615
1720438,279549,1190973
1696265,279549,1241635
1695069,279550,1191092
1720440,279550,1241645
1720442,279551,1191141
1707543,279551,1241660
1720444,279552,1191786
1720446,279552,1241675
1695627,279553,1191940
1720448,279553,1241680
1720450,279554,1192503
1710484,279554,1241715
1694475,279555,1192897
1720452,279555,1241735
1696545,279556,1192936
1720454,279556,1241745
1696652,279557,1193029
1696654,279557,1241775
1720456,279558,1193679
1720458,279558,1241825
1720460,279559,1194003
1720462,279559,1241860
1697677,279560,1195070
1697682,279560,1241930
1720464,279561,1196430
1698932,279561,1242040
1696712,279573,1241785
1698306,279581,1241995
1699017,279583,1242045
1711117,279590,1241585
1696236,279592,1241630
1696558,279597,1241760
1696680,279598,1241780
1728973,279604,1194409
1710610,279617,1241700
1695656,279621,1241490
1707189,279622,1241580
1695091,279623,1241655
1695515,279624,1241670
1696547,279625,1241750
1696723,279626,1241790
1720466,279627,1241810
1698924,279628,1242060
1696078,279629,1241595
1696083,279630,1241590
1720468,279631,1241855
1720470,279632,1241850
1695689,279253,1242065
1720472,279254,1242085
1720474,279255,1242150
1720476,279256,1242175
1720478,279257,1242195
1720480,279258,1242240
1720482,279259,1242295
1720484,279260,1242465
1697866,279261,1242520
1698487,279262,1242550
1720486,279263,1242575
1696205,279264,1190823
1710805,279264,1242110
1720488,279265,1190917
1720490,279265,1242120
1720492,279266,1191521
1720494,279266,1242180
1720496,279267,1191985
1700614,279267,1242210
1720498,279268,1192130
1700665,279268,1242225
1720500,279269,1192131
1720502,279269,1242230
1720504,279270,1192649
1720506,279270,1242275
1720508,279271,1193310
1720510,279271,1242310
1720512,279272,1193487
1720514,279272,1242330
1720516,279273,1194808
1720518,279273,1242435
1720520,279274,1195211
1720522,279274,1242485
1720524,279275,1196031
1720526,279275,1242565
1720528,279276,1196298
1698736,279276,1242595
1720530,279277,1196350
1698780,279277,1242600
1720532,279278,1196502
1720534,279278,1242605
1697259,279286,1242390
1697845,279291,1242495
1698303,279293,1242585
1698681,279294,1242590
1710808,279298,1242115
1696414,279313,1242350
1694239,279328,1242280
1697570,279330,1242455
1701276,371568,1190662
1701274,371566,1193335
1720536,279334,1242155
1700687,279335,1242245
1697269,279336,1242395
1697603,279337,1242470
1720538,279338,1242500
1720540,279339,1242580
1713336,279340,1242265
1713339,279341,1242260
1697396,279342,1242425
1720542,279343,1242420
1713403,279156,1242380
1695809,279157,1243390
1696627,279158,1243455
1696749,279159,1243465
1696943,279160,1243480
1720544,279161,1243505
1696406,279162,1243530
1726869,450113,1243565
1697686,279164,1243645
1698066,279165,1243680
1698537,279166,1243720
1698885,279167,1243775
1720548,279168,1189741
1720550,279168,1242385
1720552,279169,1189864
1720554,279169,1242415
1720556,279170,1190457
1720558,279170,1242625
1720560,279171,1191368
1720562,279171,1242875
1720564,279172,1191484
1720566,279172,1242880
1720568,279173,1192416
1710465,279173,1243405
1720570,279174,1192579
1720572,279174,1243415
1720574,279175,1192849
1720576,279175,1243440
1696336,279176,1193745
1720578,279176,1243515
1720580,279177,1194248
1720582,279177,1243580
1720584,279178,1194334
1708063,279178,1243585
1720586,279179,1194799
1720588,279179,1243630
1720590,279180,1195532
1720592,279180,1243665
1720594,279181,1195941
1720596,279181,1243710
1698657,279182,1196090
1720598,279182,1243735
1720600,279183,1196223
1720602,279183,1243745
1726883,450133,1194237
1697072,279210,1243495
1711095,279212,1193853
1697987,279219,1243655
1710607,279234,1243395
1704795,279235,1192702
1697343,279238,1243610
1711110,279240,3367282
1694096,279241,1243410
1694153,279242,1243420
1698051,279243,1243670
1698667,279244,1243740
1698309,279245,1243750
1695133,279246,1242870
1720604,279247,1242805
1720606,279248,1243605
1720608,279249,1243600
1720610,279250,1243690
1698074,279251,1243685
1720612,499905,4592800
1720614,499955,4592865
1720616,499985,4592910
1720618,499995,4592920
1720620,500005,4592940
1720622,500040,4593080
1720624,500065,4593130
1720626,500100,4593195
1720628,500135,4593265
1720630,500165,4593325
1720632,288447,3083674
1720634,288449,3083694
1720636,288451,3083714
1720638,288455,3083754
1720640,288463,3083824
1720642,288465,3083859
1720644,288473,3083934
1720646,288474,3083944
1720648,288477,3083974
1720650,288480,3084004
1720652,288483,3084034
1720654,288486,3084059
1720656,288485,3084049
1720658,288494,3084139
1720660,288496,3084159
1720662,288495,3084149
1694367,288415,3093059
1720664,282513,2829854
1720666,282519,2829919
1720668,282516,2829909
1720670,282522,2829934
1720672,282525,2829949
1720674,282532,2829869
1720676,279644,1240863
1710757,279645,1240910
1720678,279646,1240925
1720680,279647,1240960
1720682,279648,1240995
1720684,279650,1241030
1711807,279649,1241015
1720686,279651,1241050
1700637,279652,1241065
1720688,279653,1241080
1720690,279655,1241120
1710604,279654,1241100
1694217,279656,1241135
1694421,279657,1241165
1696648,279659,1241205
1720692,279658,1241175
1720694,279660,1241260
1696477,279661,1241265
1720696,279662,1241275
1698163,279665,1241450
1720698,279663,1241340
1720700,279664,1241395
1720702,279667,1240878
1720704,279668,1240970
1720706,279666,1240843
1696900,279670,1241225
1720708,279669,1241005
1697086,279671,1241250
1697149,279672,1241255
1720710,279673,1241295
1697790,279674,1241380
1697851,279675,1241385
1720712,279677,1241425
1720714,279676,1241405
1698637,279678,1241440
1720716,279679,1241445
1698318,279680,1241460
1720718,279681,1241480
1720720,279682,1241485
1698684,279695,1241465
1697441,279712,1241355
1720722,278554,2867814
1720724,278052,1259237
1720726,278050,1259157
1720728,278051,1259217
1710760,278053,1259252
1694224,278056,1259412
1720730,278057,1259442
1710656,278054,1259327
1720732,278055,1259397
1697005,278058,1259462
1697113,278059,1259477
1720734,278060,1259527
1698843,278063,1259702
1720736,278062,1259602
1711305,278061,1259537
1720738,278064,1259137
1720740,278066,1259292
1720742,278065,1259167
1720744,278068,1259317
1713120,278067,1259307
1710659,278069,1259337
1720746,278070,1259377
1708114,278071,1259382
1720748,278072,1259387
1711336,278076,1259547
1720750,278073,1259427
1720752,278074,1259472
1720754,278075,1259517
1720756,278077,1259567
1720758,278078,1259612
1720760,278079,1259657
1698169,278081,1259677
1720762,278080,1259662
1698690,278083,1259692
1720764,278082,1259682
1694298,278084,1259152
1698061,278097,1259647
1707317,278099,1259142
1711060,278105,1259197
1696449,278118,1259512
1698613,278126,1259667
1697128,278132,1259487
1694310,277307,1262673
1694276,277309,1262698
1694304,277308,1262683
1707414,277310,1262723
1720766,277311,1262743
1720768,277312,1262768
1720770,277313,1262808
1720772,277315,1262888
1710749,277314,1262828
1710443,277316,1262928
1710498,277317,1262963
1720774,277318,1263093
1720776,277320,1262843
1697815,277319,1263178
1694250,277321,1262948
1720778,277323,1262998
1696695,277322,1262988
1720780,277324,1263028
1696329,277325,1263043
1720782,277327,1263068
1720784,277326,1263058
1720786,277330,1263258
1720788,277328,1263113
1720790,277329,1263138
1720792,277331,1263268
1711283,277335,1262803
1696875,277340,1263003
1697637,277343,1263128
1698766,277347,1263233
1708181,277354,1262778
1708144,277353,1262763
1710438,277357,1262923
1696552,277359,1262978
1729031,277365,1263103
1697897,277370,1263193
1698520,277373,1263213
1710829,277378,1262838
1709191,277380,1262858
1710554,277383,1262913
1708072,277386,1263083
1720794,277394,3367287
1720796,277393,1262823
1720798,277395,3547060
1712464,277206,1263278
1720800,277207,1263388
1708436,277208,1263418
1711614,277209,1263533
1697035,277210,1263548
1696351,277211,1263568
1720802,277212,1263578
1720804,277213,1263608
1720806,277215,1263723
1720808,277214,1263623
1720810,277216,1263763
1720812,277217,1263798
1707521,277220,1263348
1710524,277221,1263413
1707350,277218,1263288
1720814,277219,1263323
1720816,277223,1263508
1720818,277224,1263518
1710436,277222,1263468
1696800,277225,1263523
1707234,277226,1263653
1720820,277228,1263788
1720822,277227,1263688
1720824,277229,1263813
1722216,277231,1263298
1720826,277230,1263833
1729741,277236,1263453
1729514,277237,1263478
1697202,277241,1263658
1729744,277245,1263743
1729080,277248,1263293
1711052,277249,1263318
1711166,277250,1263338
1707547,277253,1263378
1729738,277257,1263493
1729567,277261,1263588
1711034,277262,1263593
1711157,277264,1263648
1723984,277267,1263698
1723980,277266,1263668
1697726,277268,1263708
1707249,277269,1263718
1698324,277271,1263753
1698121,277270,1263738
1728615,277272,1263773
1698586,277273,1263778
1698831,277275,1263823
1699075,277276,1263828
1700648,277280,1263448
1696432,277283,1263618
1711632,277282,1263558
1707612,277281,1263463
1729720,277284,1263633
1720828,277289,1263428
1720830,277290,1263433
1729747,277287,1263793
1720832,277291,1263438
1697621,277294,1263683
1707411,277082,1264093
1720834,277083,1264113
1720836,277084,1264148
1720838,277085,1264178
1720840,277086,1264248
1720842,277087,1264404
1720844,277088,1264416
1696763,277089,1264426
1697555,277091,1264782
1720846,277090,1264450
1698130,277092,1264837
1698348,277093,1264857
1720848,277094,1264912
1720850,277095,1264108
1720852,277099,1264283
1709255,277096,1264143
1710844,277098,1264258
1720854,277097,1264208
1720856,277101,1264303
1710568,277100,1264298
1720858,277102,1264318
1710471,277103,1264343
1720860,277105,1264438
1720862,277104,1264373
1720864,277108,1264847
1696871,277106,1264462
1720866,277107,1264762
1708035,277111,1264203
1698733,277109,1264887
1697797,277122,1264812
1707367,277125,1264088
1711737,277126,1264128
1729068,277127,1264133
1708188,277130,1264193
1708184,277129,1264188
1710769,277131,1264233
1707534,277133,1264268
1696878,277137,1264467
1710481,277135,1264348
1694385,277136,1264368
1697932,277142,1264817
1697958,277143,1264822
1698512,277146,1264867
1698516,277147,1264872
1697991,277145,1264832
1698593,277148,1264877
1713355,277149,1264882
1699049,277150,1264907
1699058,277151,1264927
1708149,277153,1264158
1707497,277155,1264173
1710838,277159,1264243
1711114,277156,1264218
1729369,277161,1264732
1697189,277162,1264747
1726829,277163,1264767
1729375,277166,1264922
1711779,277169,3514453
1720868,276971,1265012
1711294,276972,2828879
1720870,276973,2829334
1720872,276974,2829344
1720874,276975,2829354
1720876,276976,2829364
1720878,276977,2829394
1720880,276979,2829474
1720882,276978,2829429
1720884,276980,2829484
1720886,276981,2829499
1720888,276982,2829519
1720890,276985,2829724
1696459,276983,2829634
1720892,276984,2829659
1720894,276988,1264997
1720896,276986,2829739
1720898,276987,2829824
1720900,276989,1265037
1720902,276991,2829514
1720904,276990,1265042
1696868,276993,2829569
1720906,276992,2829529
1697014,276994,2829589
1720908,276995,2829614
1720910,276996,2829749
1697401,276997,2829754
1720912,276998,2829759
1720914,277000,2829769
1720916,276999,2829764
1720918,277001,2829779
1720920,277002,2829789
1720922,277004,2829849
1698533,277003,2829809
1708132,277006,1265047
1726953,277009,2828864
1711339,277008,2828859
1728542,277013,2829409
1728557,277018,2829644
1697679,277023,2829794
1729065,277027,1265007
1728538,277020,2829699
1713421,277021,2829719
1699046,277025,2829839
1707407,277029,1265027
1707464,277030,1265032
1696609,277039,2829549
1726967,277045,2829649
1728554,277046,2829654
1711362,277047,2829674
1711260,277048,2829679
1711379,277049,2829684
1707265,277052,2829799
1720924,277064,3546815
1696977,277065,4342574
1720926,277066,4146197
1694313,276878,2736736
1720928,276880,2736756
1720930,276879,2736746
1710746,276881,2736766
1720932,276882,2736776
1720934,276885,2736812
1720936,276884,2736802
1710538,276883,2736792
1720938,276886,2736822
1697167,276888,2736877
1720940,276887,2736867
1697739,276889,2736887
1698940,276891,2736907
1698752,276890,2736897
1720942,276892,2736917
1720944,276895,2737307
1694253,276896,2737312
1720946,276893,2737297
1710541,276894,2737302
1720948,276897,2737317
1720950,276898,2737322
1720952,276899,2737327
1720954,276900,2737332
1720956,276902,2737352
1720958,276901,2737347
1720960,276903,2737357
1698530,276904,2737362
1720962,276905,2737367
1708146,276907,2737377
1710545,276911,2837372
1728599,276914,2837387
1710507,276916,2837392
1728516,276920,2837417
1697533,276919,2837412
1727022,276921,2837422
1711752,276928,2837457
1710643,276930,2837467
1710578,276932,2837477
1696661,276936,2837497
1696555,276934,2837487
1696590,276935,2837492
1697783,276940,2837517
1697663,276938,2837507
1698929,276946,2837547
1728535,276947,2837552
1711124,276949,2837562
1710715,276951,2837572
1698055,276954,2837587
1711065,276955,2837592
1697278,276958,4782085
1697518,276957,2837602
1720964,276512,2866537
1720966,276513,2866587
1720968,276514,2866642
1720970,276515,2866677
1710493,276517,2866747
1696757,276518,2866802
1720972,276516,2866697
1720974,276519,2866837
1720976,276520,2866955
1720978,276521,2866995
1720980,276522,2867045
1720982,276523,2866572
1720984,276524,2866687
1720986,276525,2866707
1710489,276526,2866757
1720988,276527,2866817
1696393,276528,2866890
1697433,276529,2866980
1720990,276531,2867010
1697452,276530,2866985
1720992,276532,2867105
1710587,276540,2866717
1729576,276542,2866732
1729833,276543,2866737
1694397,276546,2866782
1696843,276547,2866822
1729830,276550,2866920
1707395,276554,2866522
1729717,276556,2866607
1726648,276557,2866622
1694484,276564,2866792
1729570,276571,2866915
1697894,276575,2867020
1729538,276580,2867065
1729817,276586,2866527
1710820,276598,4497919
1720994,276599,5336421
1720996,276597,4284226
1697178,276600,5235877
1720998,276404,2867132
1721000,276405,2867162
1721002,276406,2867182
1721004,276407,2867192
1711075,276408,2867202
1711298,276409,2867222
1721006,276411,2867384
1721008,276410,2867277
1721010,276413,2871327
1721012,276412,2867404
1721014,276414,2871387
1721016,276415,2871407
1721018,276416,2871432
1721020,276417,2871532
1697808,276418,2871567
1721022,276419,2867252
1721024,276421,2867247
1721026,276422,2871337
1721028,276420,2867242
1721030,276424,2871457
1721032,276423,2871347
1721034,276426,2871502
1721036,276425,2871482
1697629,276427,2871517
1721038,276430,2871642
1721040,276428,2871547
1721042,276429,2871562
1721044,276431,2871657
1721046,276432,2871672
1694382,276436,2871307
1694388,276438,2871317
1729503,276440,2871352
1726788,276443,2871397
1697051,276444,2871417
1729333,276446,2871452
1698022,276451,2871607
1707381,276455,2867142
1707404,276456,2867152
1707421,276457,2867157
1712917,276459,2867212
1698769,276453,2871647
1712942,276458,2867172
1694394,276466,2871322
1723559,276468,2871362
1729558,276469,2871422
1729810,276472,2871462
1726689,276471,2871447
1696326,276470,2871427
1697659,276474,2871522
1698028,276480,2871612
1726639,276483,2871637
1726666,276485,2871667
1707390,276487,2867147
1711757,276488,2867237
1729552,276490,2871292
1729804,276491,2871382
1729801,276495,2871617
1721048,276293,2871682
1710736,276295,2871732
1721050,276294,2871707
1710739,276296,2871762
1721052,276298,2871807
1721054,276297,2871792
1712914,276299,2871827
1709284,276301,2871877
1721056,276300,2871847
1721058,276302,2871887
1721060,276303,2872002
1721062,276304,2872012
1713560,276305,2872097
1721064,276306,2872327
1713624,276307,2871752
1709272,276308,2871842
1713568,276309,2871867
1709280,276310,2871872
1721066,276311,2871897
1721068,276312,2871907
1721070,276314,2871962
1712834,276313,2871917
1721072,276315,2872037
1721074,276316,2872047
1697066,276317,2872082
1721076,276318,2872122
1721078,276320,2872362
1721080,276319,2872127
1712920,276324,2871747
1728525,276327,2871782
1713574,276330,2871817
1712903,276328,2871787
1713541,276329,2871802
1726704,276333,2871862
1726680,276341,2872287
1726701,276346,2871952
1726657,276343,2871702
1729541,276348,2871967
1712894,276347,2871957
1729045,276349,2871982
1700676,276350,2871987
1694242,276354,2872027
1700694,276352,2871997
1728911,276353,2872022
1712939,276355,2872032
1726755,276361,2872092
1696813,276359,2872072
1729509,276358,2872062
1711604,276360,2872077
1726730,276362,2872117
1697350,276363,2872147
1697353,276364,2872152
1728905,276366,2872272
1726683,276369,2872297
1726736,276370,2872302
1698787,276372,2872352
1711309,276375,2871697
1697494,276378,2872182
1712881,276379,2872197
1697506,276381,2872227
1698714,276385,2872347
1698110,276383,2872307
1729173,276384,2872317
1721082,276075,2873362
1721084,276076,2873422
1721086,276078,2873457
1711514,276079,2875704
1711107,276077,2873442
1721088,276080,2875714
1700628,276081,2875764
1721090,276082,2875794
1710496,276083,2875829
1721092,276084,2875859
1696959,276085,2875884
1697038,276086,2875914
1721094,276087,2875949
1721096,276088,2876012
1721098,276090,2873387
1698956,276089,2876117
1721100,276092,2875744
1721102,276091,2873402
1721104,276093,2875774
1696852,276094,2875854
1711617,276095,2875899
1721106,276097,2875964
1721108,276096,2875929
1721110,276101,2876097
1721112,276099,2876032
1697436,276098,2875984
1721114,276100,2876062
1726767,276103,2873377
1708152,276104,2873392
1726940,276106,2873437
1711101,276105,2873432
1710526,276109,2875734
1710531,276110,2875739
1694487,276114,2875824
1694399,276113,2875819
1726582,276115,2875839
1696987,276117,2875904
1726631,276121,2875999
1726600,276119,2875939
1697455,276120,2875989
1698126,276124,2876072
1711493,276125,2876082
1707398,276126,2873352
1707401,276127,2873357
1711046,276129,2873397
1711069,276130,2873407
1712933,276133,2873452
1711501,276137,2875789
1710810,276134,2875699
1696882,276139,2875874
1729506,276140,2875879
1729520,276141,2875924
1697462,276144,2875994
1729525,276143,2875959
1729610,276146,2876022
1698031,276149,2876052
1698113,276150,2876067
1698482,276151,2876077
1698790,276154,2876107
1726710,276158,2873332
1729814,276159,2873337
1694285,276161,2873347
1712936,276162,2873467
1694341,276164,2875814
1696687,276165,2875849
1729836,276166,2876057
1698380,275978,2876302
1698386,275979,2876347
1698398,275980,2876377
1721116,275983,2876467
1698407,275981,2876392
1698414,275982,2876442
1721118,275984,2876507
1698438,275985,2876547
1698445,275986,2876562
1698449,275987,2876572
1721120,275988,2876637
1721122,275990,2876227
1721124,275989,2876667
1721126,275993,2876427
1721128,275991,2876357
1721130,275992,2876407
1721132,275994,2876437
1721134,275995,2876452
1721136,275998,2876612
1721138,275996,2876542
1721140,275997,2876602
1721142,275999,2876642
1721144,276000,2876677
1698372,276001,2876297
1729336,276003,2876332
1698389,276004,2876362
1712825,276011,2876582
1729643,276015,2876652
1711733,276016,2876162
1726596,276020,2876217
1711137,276021,2876222
1697978,276023,2876247
1698428,276037,2876532
1707358,276048,2876152
1711506,276056,2876292
1729712,276055,2876282
1698425,276057,2876477
1696615,276064,2876202
1721146,276065,2876177
1694302,275879,2876697
1711322,275880,2876784
1721148,275878,2876687
1710707,275881,2876824
1721150,275882,2876859
1710584,275883,2876894
1697046,275884,2877004
1697526,275886,2877084
1721152,275887,2877094
1721154,275888,2877119
1721156,275885,2877069
1698526,275889,2877194
1721158,275892,2876834
1721160,275891,2876799
1721162,275890,2876794
1721164,275893,2876854
1711489,275894,2876979
1696386,275895,2877044
1721166,275896,2877104
1721168,275897,2877129
1711441,275898,2877149
1721170,275899,2877224
1711352,275902,2876764
1708129,275901,2876742
1710551,275907,2876879
1711421,275905,2876839
1710548,275906,2876874
1726806,275908,2876889
1696705,275912,2876984
1700684,275911,2876924
1711447,275915,2877049
1729406,275924,2877234
1707376,275926,2876717
1707379,275927,2876722
1728928,275928,2876732
1726934,275930,2876774
1710639,275932,2876844
1696605,275937,2876959
1710556,275934,2876884
1696671,275938,2876964
1696675,275939,2876969
1711186,275948,2877064
1696323,275945,2877039
1697863,275949,2877154
1697964,275950,2877164
1699081,275958,2877244
1698600,275957,2877214
1700631,275962,2876909
1721172,275778,2881187
1721174,275780,2881247
1708127,275779,2881232
1710841,275781,2881277
1710701,275782,2881327
1721176,275783,2881357
1721178,275784,2881433
1721180,275785,2881443
1711444,275786,2881458
1721182,275787,2881553
1721184,275788,2881583
1697734,275789,2881593
1721186,275792,2881182
1697911,275790,2881623
1698837,275791,2881708
1721188,275793,2881317
1721190,275795,2881377
1721192,275796,2881498
1721194,275794,2881342
1721196,275798,2881568
1721198,275799,2881603
1721200,275800,2881638
1721202,275797,2881513
1721204,275801,2881653
1721206,275802,2881658
1721208,275803,2881693
1712897,275821,2881407
1694379,275822,2881412
1711475,275828,2881528
1729600,275829,2881663
1698905,275832,2881703
1729038,275836,2881257
1696295,275839,2881292
1729050,275841,2881302
1696822,275845,2881453
1696445,275847,2881493
1696467,275848,2881503
1711214,275849,2881518
1729312,275852,2881563
1697649,275853,2881573
1729323,275855,2881608
1711459,275858,2881633
1711462,275863,2881267
1697186,275868,2881473
1721210,275870,3257352
1721212,275631,464522
1721214,275634,464651
1721216,275637,464608
1721220,275641,464375
1721222,275647,464394
1721224,436199,4335902
1721226,436209,4335922
1721228,436219,4335944
1721230,436244,4336025
1721232,436264,4336065
1721234,436284,4336105
1721236,436309,4336150
1721238,427226,4336200
1721240,436329,4336210
1721242,436334,4336220
1721244,436349,4336250
1721246,436359,4336291
1721248,436394,4336361
1721250,436429,4336446
1721252,436439,4336466
1721254,436454,4336496
1721256,436444,4336476
1721258,436464,4336516
1721260,436479,4336556
1721262,436504,4336606
1721264,436509,4336616
1721266,436519,4336636
1721268,436534,4336721
1721270,436549,4336766
1721272,436574,4336816
1721274,436564,4336796
1708166,279533,1241570
1721276,279531,1241495
1721278,279532,1241515
1721280,279534,1241620
1696735,279535,1241795
1696348,279536,1241815
1721282,279538,1241910
1708047,279537,1241890
1697918,279539,1241945
1721284,279540,1241955
1721286,279542,1242015
1698703,279541,1242000
1710710,279256,1242170
1721288,279254,1242080
1721290,279255,1242145
1721292,279257,1242190
1721294,279258,1242235
1721296,279259,1242290
1721298,279261,1242515
1697599,279260,1242460
1721300,279263,1242570
1721302,279262,1242545
1696630,279158,1243450
1721304,279157,1243385
1696948,279160,1243475
1697075,279161,1243500
1721306,279159,1243460
1696410,279162,1243525
1721308,279163,1243560
1697702,279164,1243640
1721310,279166,1243715
