CardId,McmId,TcgplayerProductId,34410
27366,780903,560323,
27367,780903,560323,
27368,780904,560324,
27369,780904,560324,
27370,780905,560325,
27371,780907,560326,
27372,780907,560326,
27373,780908,560327,
27374,780908,560327,
27375,780910,560328,
27376,780910,560328,
27377,780912,560329,
27378,780912,560329,
27379,780914,560330,
27380,780914,560330,
27381,780916,560331,
27382,780916,560331,
27383,780917,560332,
27384,780917,560332,
27385,780918,560333,
27386,780918,560333,
27387,780919,560334,
27388,780919,560334,
27389,780920,560335,
27390,780920,560335,
27391,780921,560336,
27392,780921,560336,
27393,780922,560337,
27394,780922,560337,
27395,780923,560338,
27396,780923,560338,
27397,780924,560339,
27398,780924,560339,
27399,780925,560340,
27400,780925,560340,
27401,780926,560341,
27402,780926,560341,
27403,780927,560342,
27404,780927,560342,
27405,780928,560343,
27406,780928,560343,
27407,780929,560344,
27408,780929,560344,
27409,780930,560345,
27410,780930,560345,
27411,780931,560346,
27412,780932,560347,
27413,780933,560348,
27414,780934,560349,
27415,780936,560350,
27416,780936,560350,
27417,780937,560351,
27418,780937,560351,
27419,780938,560352,
27420,780938,560352,
27421,780939,560353,
27422,780939,560353,
27423,780940,560354,
27424,780940,560354,
27425,780941,560355,
27426,780941,560355,
27427,780942,560356,
27428,780942,560356,
27429,780943,560358,
27430,780943,560358,
27431,780944,560359,
27432,780944,560359,
27433,780945,560360,
27434,780945,560360,
27435,780946,560361,
27436,780946,560361,
27437,780947,560362,
27438,780947,560362,
27439,780948,560363,
27440,780948,560363,
27441,780949,560364,
27442,780949,560364,
27443,780950,560365,
27444,780950,560365,
27445,780951,560366,
27446,780951,560366,
27447,780952,560367,
27448,780952,560367,
27449,780953,560368,
27450,780953,560368,
27451,780954,560369,
27452,780955,560370,
27453,780955,560370,
27454,780956,560371,
27455,780957,560372,
27456,780957,560372,
27457,780958,560373,
27458,780959,560374,
27459,780959,560374,
27460,780960,560376,
27461,780961,560377,
27462,780962,560378,
27463,780963,560379,
27464,780964,560380,
27465,780965,560381,
27466,780966,560382,
27467,780967,560383,
27468,780968,560384,
27469,780969,560385,
27470,780970,560386,
27471,780971,560387,
27472,780972,560388,
27473,780973,560389,
27474,780974,560390,
27475,780975,560391,
27476,780976,560392,
27477,780977,560393,
27478,780978,560394,
27479,780979,560395,
27480,780980,560396,
27481,780981,560397,
27482,780982,560398,
27483,780983,560399,
27484,780984,560400,
27485,780985,560401,
27486,780986,560402,
27487,780987,560403,
27488,780988,560404,
27489,780989,560405,
27490,780990,560406,
27491,780991,560407,
27492,780992,560408,
27493,780993,560409,
27494,780994,560410,
27495,781855,560320,
27496,781856,560321,
27497,781841,560375,
27498,781841,560375,
27499,785823,,
27500,785827,,
27501,785820,,
27502,785824,,
27503,785821,,
27504,785825,,
27505,785818,,
27506,785822,,
27507,785826,,
27508,785819,,
27509,785852,567227,
27510,785855,567228,
27511,785855,567228,
27512,785856,567229,
27513,785856,567229,
27514,785857,567230,
27515,785857,567230,
27516,785858,567231,
27517,785858,567231,
27518,785859,567232,
27519,785859,567232,
27520,785860,567233,
27521,785860,567233,
27522,785861,567234,
27523,785861,567234,
27524,785862,567235,
27525,785862,567235,
27526,785863,567236,
27527,785863,567236,
27528,785864,567237,
27529,785864,567237,
27530,785865,567238,
27531,785865,567238,
27532,785866,567239,
27533,785866,567239,
27534,785867,578867,
27535,785868,567241,
27536,785868,567241,
27537,785869,567242,
27538,785869,567242,
27539,785870,567243,
27540,785870,567243,
27541,785871,567244,
27542,785871,567244,
27543,785872,567245,
27544,785872,567245,
27545,785873,567246,
27546,785873,567246,
27547,785874,567247,
27548,785874,567247,
27549,785875,567248,
27550,785875,567248,
27551,785876,567249,
27552,785876,567249,
27553,785877,567250,
27554,785877,567250,
27555,785878,567251,
27556,785878,567251,
27557,785879,567252,
27558,785879,567252,
27559,785880,567253,
27560,785880,567253,
27561,785881,567254,
27562,785882,567255,
27563,785882,567255,
27564,785883,567256,
27565,785884,567257,
27566,785884,567257,
27567,785886,567258,
27568,785887,567259,
27569,785887,567259,
27570,785888,567260,
27571,785888,567260,
27572,785889,567261,
27573,785889,567261,
27574,785890,567262,
27575,785890,567262,
27576,785891,567263,
27577,785891,567263,
27578,785892,567264,
27579,785892,567264,
27580,785893,567265,
27581,785893,567265,
27582,785894,567266,
27583,785894,567266,
27584,785895,567267,
27585,785896,567268,
27586,785896,567268,
27587,785897,567269,
27588,785897,567269,
27589,785898,567270,
27590,785898,567270,
27591,785899,567271,
27592,785899,567271,
27593,785900,567272,
27594,785900,567272,
27595,785901,567273,
27596,785901,567273,
27597,785902,567274,
27598,785902,567274,
27599,785903,567275,
27600,785903,567275,
27601,785904,567276,
27602,785904,567276,
27603,785905,567277,
27604,785906,567278,
27605,785906,567278,
27606,785907,567279,
27607,785907,567279,
27608,785908,567280,
27609,785908,567280,
27610,785909,567281,
27611,785909,567281,
27612,785910,567282,
27613,785910,567282,
27614,785911,567283,
27615,785911,567283,
27616,785912,567284,
27617,785912,567284,
27618,785913,567285,
27619,785913,567285,
27620,785914,567286,
27621,785914,567286,
27622,785915,567287,
27623,785915,567287,
27624,785916,567288,
27625,785916,567288,
27626,785917,567289,
27627,785917,567289,
27628,785918,567290,
27629,785918,567290,
27630,785919,567291,
27631,785919,567291,
27632,785920,567292,
27633,785920,567292,
27634,785921,567293,
27635,785922,567294,
27636,785922,567294,
27637,785923,567295,
27638,785923,567295,
27639,785924,567296,
27640,785924,567296,
27641,785925,567297,
27642,785925,567297,
27643,785926,567298,
27644,785926,567298,
27645,785927,567299,
27646,785927,567299,
27647,785928,567300,
27648,785928,567300,
27649,785929,567301,
27650,785929,567301,
27651,785930,567302,
27652,785930,567302,
27653,785931,567303,
27654,785931,567303,
27655,785932,567304,
27656,785932,567304,
27657,785933,567305,
27658,785933,567305,
27659,785934,567306,
27660,785935,567307,
27661,785935,567307,
27662,785936,567308,
27663,785937,567309,
27664,785937,567309,
27665,785938,567310,
27666,785938,567310,
27667,785939,567311,
27668,785939,567311,
27669,785940,567312,
27670,785940,567312,
27671,785941,567313,
27672,785941,567313,
27673,785942,567314,
27674,785942,567314,
27675,785943,567315,
27676,785944,567316,
27677,785944,567316,
27678,785945,567317,
27679,785945,567317,
27680,785946,567318,
27681,785946,567318,
27682,785947,567319,
27683,785947,567319,
27684,785948,567320,
27685,785948,567320,
27686,785949,567321,
27687,785949,567321,
27688,785950,567322,
27689,785950,567322,
27690,785951,567323,
27691,785951,567323,
27692,785952,567324,
27693,785952,567324,
27694,785953,567325,
27695,785953,567325,
27696,785954,567326,
27697,785954,567326,
27698,785955,567327,
27699,785955,567327,
27700,785956,567328,
27701,785956,567328,
27702,785957,567329,
27703,785957,567329,
27704,785958,567330,
27705,785958,567330,
27706,785959,567331,
27707,785960,567332,
27708,785960,567332,
27709,785961,567333,
27710,785961,567333,
27711,785962,567334,
27712,785962,567334,
27713,785963,567335,
27714,785963,567335,
27715,785964,567336,
27716,785965,567337,
27717,785965,567337,
27718,785966,567338,
27719,785966,567338,
27720,785967,567339,
27721,785967,567339,
27722,785968,567340,
27723,785968,567340,
27724,785969,567341,
27725,785969,567341,
27726,785970,567342,
27727,785970,567342,
27728,785971,567343,
27729,785971,567343,
27730,785972,567344,
27731,785972,567344,
27732,785973,567345,
27733,785973,567345,
27734,785974,567346,
27735,785974,567346,
27736,785975,567348,
27737,785975,567348,
27738,785976,567353,
27739,785976,567353,
27740,785977,567356,
27741,785977,567356,
27742,785978,567358,
27743,785978,567358,
27744,785979,567365,
27745,785979,567365,
27746,785980,567369,
27747,785980,567369,
27748,785981,567372,
27749,785981,567372,
27750,785982,567376,
27751,785983,567378,
27752,785983,567378,
27753,785984,567380,
27754,785984,567380,
27755,785985,567384,
27756,785985,567384,
27757,785986,567385,
27758,785986,567385,
27759,785987,567390,
27760,785987,567390,
27761,785988,567392,
27762,785989,567394,
27763,785989,567394,
27764,785990,567397,
27765,785991,567400,
27766,785991,567400,
27767,785992,567404,
27768,785992,567404,
27769,785993,567407,
27770,785993,567407,
27771,785994,567409,
27772,785994,567409,
27773,785995,567414,
27774,785995,567414,
27775,785996,567416,
27776,785997,567418,
27777,785998,567420,
27778,785999,567421,
27779,786000,567424,
27780,786001,567427,
27781,786002,567429,
27782,786003,567431,
27783,786004,567433,
27784,786005,567434,
27785,786006,567435,
27786,786007,567436,
27787,786008,567439,
27788,786009,567441,
27789,786010,567443,
27790,786011,567447,
27791,786012,567448,
27792,786013,567449,
27793,786014,567452,
27794,786015,567455,
27795,786016,567457,
27796,786017,567460,
27797,786018,567465,
27798,786019,567467,
27799,786020,567470,
27800,786021,567472,
27801,786022,567474,
27802,786023,567476,
27803,786024,567478,
27804,786025,567482,
27805,786026,567484,
27806,786027,567486,
27807,786028,567490,
27808,786029,567491,
27809,794256,589939,
27810,794256,589939,
27811,794257,589940,
27812,794257,589940,
27813,794258,589942,
27814,794258,589942,
27815,794259,589928,
27816,794260,590039,
27817,794260,590039,
27818,794261,590061,
27819,794261,590061,
27820,794262,590089,
27821,794262,590089,
27822,794263,590009,
27823,794263,590009,
27824,794264,590045,
27825,794264,590045,
27826,794265,589917,
27827,794265,589917,
27828,794266,590099,
27829,794266,590099,
27830,794267,589886,
27831,794267,589886,
27832,794268,590035,
27833,794268,590035,
27834,794269,590033,
27835,794269,590033,
27836,794270,590095,
27837,794270,590095,
27838,794271,590092,
27839,794271,590092,
27840,794272,590010,
27841,794272,590010,
27842,794273,590014,
27843,794273,590014,
27844,794274,589964,
27845,794274,589964,
27846,794275,589887,
27847,794275,589887,
27848,794276,590087,
27849,794276,590087,
27850,794277,590020,
27851,794277,590020,
27852,794278,590049,
27853,794278,590049,
27854,794279,589981,
27855,794279,589981,
27856,794280,590091,
27857,794280,590091,
27858,794281,590012,
27859,794281,590012,
27860,794282,590050,
27861,794282,590050,
27862,794283,589889,
27863,794283,589889,
27864,794286,589952,
27865,794286,589952,
27866,794287,589908,
27867,794287,589908,
27868,794290,590053,
27869,794290,590053,
27870,794292,589896,
27871,794292,589896,
27872,794295,589897,
27873,794295,589897,
27874,794297,589870,
27875,794297,589870,
27876,794299,589890,
27877,794299,589890,
27878,794302,589892,
27879,794303,590040,
27880,794304,589958,
27881,794304,589958,
27882,794305,590015,
27883,794305,590015,
27884,794306,589996,
27885,794306,589996,
27886,794307,589943,
27887,794307,589943,
27888,794308,590004,
27889,794309,590062,
27890,794309,590062,
27891,794310,590043,
27892,794310,590043,
27893,794311,590093,
27894,794311,590093,
27895,794312,590044,
27896,794312,590044,
27897,794313,589909,
27898,794313,589909,
27899,794314,589874,
27900,794315,589883,
27901,794315,589883,
27902,794316,590031,
27903,794316,590031,
27904,794317,590032,
27905,794317,590032,
27906,794318,590030,
27907,794318,590030,
27908,794319,589895,
27909,794319,589895,
27910,794320,589893,
27911,794320,589893,
27912,794321,589969,
27913,794321,589969,
27914,794322,589898,
27915,794322,589898,
27916,794329,590025,
27917,794332,589992,
27918,794332,589992,
27919,794334,589993,
27920,794334,589993,
27921,794336,589994,
27922,794336,589994,
27923,794339,590036,
27924,794339,590036,
27925,794341,589876,
27926,794341,589876,
27927,794343,590100,
27928,794343,590100,
27929,794345,590064,
27930,794345,590064,
27931,794346,590071,
27932,794346,590071,
27933,794347,590094,
27934,794347,590094,
27935,794349,589976,
27936,794349,589976,
27937,794350,589977,
27938,794352,590008,
27939,794352,590008,
27940,794359,590079,
27941,794359,590079,
27942,794360,590080,
27943,794360,590080,
27944,794362,590078,
27945,794362,590078,
27946,794365,589997,
27947,794365,589997,
27948,794367,589872,
27949,794367,589872,
27950,794369,590059,
27951,794369,590059,
27952,794373,589983,
27953,794375,589986,
27954,794375,589986,
27955,794377,590084,
27956,794377,590084,
27957,794379,590002,
27958,794379,590002,
27959,794380,589871,
27960,794380,589871,
27961,794381,590048,
27962,794381,590048,
27963,794382,590097,
27964,794382,590097,
27965,794384,589905,
27966,794384,589905,
27967,794386,589936,
27968,794386,589936,
27969,794388,590001,
27970,794388,590001,
27971,794390,590069,
27972,794393,589914,
27973,794393,589914,
27974,794395,590096,
27975,794395,590096,
27976,794397,590013,
27977,794397,590013,
27978,794399,590038,
27979,794399,590038,
27980,794400,590018,
27981,794401,590072,
27982,794401,590072,
27983,794402,589968,
27984,794402,589968,
27985,794403,589948,
27986,794403,589948,
27987,794405,589935,
27988,794405,589935,
27989,794407,589949,
27990,794407,589949,
27991,794409,589955,
27992,794409,589955,
27993,794412,589995,
27994,794412,589995,
27995,794414,590029,
27996,794414,590029,
27997,794416,589863,
27998,794416,589863,
27999,794418,590016,
28000,794418,590016,
28001,794421,590023,
28002,794421,590023,
28003,794423,589919,
28004,794423,589919,
28005,794425,590081,
28006,794425,590081,
28007,794427,590085,
28008,794427,590085,
28009,794429,589950,
28010,794433,589953,
28011,794433,589953,
28012,794435,589926,
28013,794435,589926,
28014,794438,589938,
28015,794438,589938,
28016,794440,589980,
28017,794440,589980,
28018,794442,590022,
28019,794442,590022,
28020,794445,589903,
28021,794445,589903,
28022,794447,589960,
28023,794447,589960,
28024,794449,589956,
28025,794449,589956,
28026,794452,589957,
28027,794452,589957,
28028,794455,589979,
28029,794455,589979,
28030,794457,589916,
28031,794457,589916,
28032,794459,590101,
28033,794459,590101,
28034,794461,589965,
28035,794463,590047,
28036,794463,590047,
28037,794465,589959,
28038,794465,589959,
28039,794495,589855,
28040,794495,589855,
28041,794496,589856,
28042,794496,589856,
28043,794497,590051,
28044,794497,590051,
28045,794498,590034,
28046,794498,590034,
28047,794499,589882,
28048,794499,589882,
28049,794500,589881,
28050,794500,589881,
28051,794501,589978,
28052,794501,589978,
28053,794502,589927,
28054,794502,589927,
28055,794503,589867,
28056,794504,589954,
28057,794504,589954,
28058,794505,589970,
28059,794505,589970,
28060,794506,589858,
28061,794507,589861,
28062,794507,589861,
28063,794508,589918,
28064,794508,589918,
28065,794509,590017,
28066,794509,590017,
28067,794510,590082,
28068,794510,590082,
28069,794511,589866,
28070,794511,589866,
28071,794512,589946,
28072,794512,589946,
28073,794513,589864,
28074,794513,589864,
28075,794514,589937,
28076,794514,589937,
28077,794515,590073,
28078,794516,589932,
28079,794516,589932,
28080,794517,590060,
28081,794517,590060,
28082,794518,590056,
28083,794518,590056,
28084,794519,590088,
28085,794519,590088,
28086,794520,590054,
28087,794521,590068,
28088,794521,590068,
28089,794522,590098,
28090,794522,590098,
28091,794523,589974,
28092,794523,589974,
28093,794524,589877,
28094,794524,589877,
28095,794525,590037,
28096,794525,590037,
28097,794526,589878,
28098,794526,589878,
28099,794527,589963,
28100,794527,589963,
28101,794528,589962,
28102,794528,589962,
28103,794529,590011,
28104,794529,590011,
28105,794530,590070,
28106,794530,590070,
28107,794531,589998,
28108,794531,589998,
28109,794532,589910,
28110,794533,589945,
28111,794534,590077,
28112,794534,590077,
28113,794535,589862,
28114,794536,589873,
28115,794536,589873,
28116,794537,589880,
28117,794538,589885,
28118,794538,589885,
28119,794539,589899,
28120,794539,589899,
28121,794540,589900,
28122,794540,589900,
28123,794541,589906,
28124,794541,589906,
28125,794542,589907,
28126,794542,589907,
28127,794543,589912,
28128,794543,589912,
28129,794544,589915,
28130,794544,589915,
28131,794545,589920,
28132,794545,589920,
28133,794546,589921,
28134,794546,589921,
28135,794547,589923,
28136,794547,589923,
28137,794548,589931,
28138,794548,589931,
28139,794549,589933,
28140,794550,589961,
28141,794550,589961,
28142,794551,589971,
28143,794551,589971,
28144,794552,589988,
28145,794552,589988,
28146,794553,589991,
28147,794553,589991,
28148,794554,589999,
28149,794554,589999,
28150,794555,590000,
28151,794556,590007,
28152,794557,590021,
28153,794557,590021,
28154,794558,590028,
28155,794559,590042,
28156,794560,590066,
28157,794560,590066,
28158,794561,590075,
28159,794561,590075,
28160,794562,590076,
28161,794562,590076,
28162,794563,590083,
28163,794563,590083,
28164,794564,589934,
28165,794565,589941,
28166,794566,590090,
28167,794567,590046,
28168,794568,589888,
28169,794569,589982,
28170,794570,589891,
28171,794571,589944,
28172,794572,590063,
28173,794573,589884,
28174,794574,589894,
28175,794575,590065,
28176,794576,589987,
28177,794577,590003,
28178,794578,590024,
28179,794579,590086,
28180,794580,589904,
28181,794581,589857,
28182,794582,590052,
28183,794583,589947,
28184,794584,589865,
28185,794585,590057,
28186,794586,589975,
28187,794587,589879,
28188,794588,589929,
28189,794589,590041,
28190,794590,590005,
28191,794591,589875,
28192,794592,590026,
28193,794593,589984,
28194,794594,590019,
28195,794595,589951,
28196,794596,589966,
28197,794597,589868,
28198,794598,589859,
28199,794599,590074,
28200,794600,590055,
28201,794601,589911,
28202,794602,589901,
28203,794603,589913,
28204,794604,589922,
28205,794605,589924,
28206,794606,589972,
28207,794607,589989,
28208,794608,590067,
28209,794609,589930,
28210,794610,590006,
28211,794611,590027,
28212,794612,589985,
28213,794613,589967,
28214,794614,589869,
28215,794615,589860,
28216,794616,589902,
28217,794617,589925,
28218,794618,589973,
28219,794619,589990,
28220,794620,593855,
28221,794621,593169,
28222,794622,593856,
28223,794623,593857,
28224,794624,593859,
28225,794625,593861,
28226,794938,,
28227,794942,,
28228,794935,,
28229,794939,,
28230,794943,,
28231,794936,,
28232,794940,,
28233,794944,,
28234,794937,,
28235,794941,,
28236,799715,590033,
28237,799715,590033,
28238,794946,589952,
28239,799716,589958,
28240,799716,589958,
28241,794947,590031,
28242,799718,590071,
28243,799718,590071,
28244,794948,590077,
28245,436619,208409,
28246,436634,208413,
28247,436629,208412,
28248,436624,208411,
28249,436644,208414,
28250,436649,208415,
28251,436654,208416,
28252,436659,208417,
28253,436664,208418,
28254,436674,208420,
28255,436669,208419,
28256,436679,208421,
28257,436689,208423,
28258,436684,208422,
28259,436694,208427,
28260,436699,208428,
28261,436724,208434,
28262,436729,208435,
28263,436714,208432,
28264,436719,208433,
28265,436754,208440,
28266,436764,208442,
28267,436759,208441,
28268,436734,208436,
28269,436749,208439,
28270,436739,208437,
28271,436744,208438,
28272,436774,208444,
28273,436784,208446,
28274,436794,208448,
28275,436789,208447,
28276,436834,208468,
28277,436779,208445,
28278,436799,208456,
28279,436814,208463,
28280,436819,208464,
28281,436809,208461,
28282,436829,208467,
28283,436824,208466,
28284,436859,208475,
28285,436769,208443,
28286,436844,208471,
28287,436854,208473,
28288,436839,208469,
28289,436849,208472,
28290,436864,208476,
28291,436879,208481,
28292,436874,208479,
28293,436884,208484,
28294,436889,208485,
28295,436894,208486,
28296,436904,208488,
28297,436914,208490,
28298,436989,208511,
28299,436994,208513,
28300,436954,208502,
28301,436959,208503,
28302,436969,208505,
28303,436999,208514,
28304,437004,208515,
28305,437009,208516,
28306,437014,208517,
28307,436909,208489,
28308,436919,208491,
28309,436929,208493,
28310,436899,208487,
28311,436924,208492,
28312,436934,208494,
28313,436949,208500,
28314,437024,208521,
28315,436944,208498,
28316,436964,208504,
28317,436974,208506,
28318,436979,208507,
28319,437019,208520,
28320,315933,157618,
28321,315935,157620,
28322,315934,157619,
28323,315936,157621,
28324,315937,157622,
28325,315938,157623,
28326,315941,157626,
28327,315939,157624,
28328,315940,157625,
28329,315942,157627,
28330,315943,157628,
28331,315944,157629,
28332,315945,157631,
28333,315946,157632,
28334,315948,157634,
28335,315947,157633,
28336,315950,157636,
28337,315949,157635,
28338,315951,157637,
28339,315953,157639,
28340,315952,157638,
28341,315826,157640,
28342,315955,157641,
28343,315956,157642,
28344,315959,157645,
28345,315958,157644,
28346,315957,157643,
28347,315960,157646,
28348,315961,157647,
28349,315962,157648,
28350,315963,157649,
28351,315965,157651,
28352,315964,157650,
28353,315967,157653,
28354,315968,157654,
28355,315966,157652,
28356,315969,157655,
28357,315970,157657,
28358,315971,157658,
28359,315972,157659,
28360,315973,157660,
28361,315975,157662,
28362,315974,157661,
28363,315976,157663,
28364,315977,157664,
28365,315978,157665,
28366,315980,157667,
28367,315979,157666,
28368,315981,157668,
28369,315982,157669,
28370,315983,157670,
28371,315984,157671,
28372,315985,157672,
28373,315989,157676,
28374,315987,157674,
28375,315986,157673,
28376,315990,157677,
28377,315991,157678,
28378,315992,157681,
28379,315993,157682,
28380,315994,157683,
28381,315995,157684,
28382,315996,157685,
28383,315998,157687,
28384,315997,157686,
28385,315999,157688,
28386,316000,157689,
28387,316002,157691,
28388,316001,157690,
28389,316003,157692,
28390,316004,157693,
28391,316005,157695,
28392,316007,157697,
28393,316006,157696,
28394,316008,157698,
28395,316009,157699,
28396,316010,157700,
28397,316011,157701,
28398,316012,157702,
28399,316013,157703,
28400,316014,157704,
28401,316015,157705,
28402,316017,157708,
28403,316018,157709,
28404,316023,157714,
28405,316019,157710,
28406,316020,157711,
28407,316021,157712,
28408,316022,157713,
28409,316025,157716,
28410,316024,157715,
28411,316028,157719,
28412,316029,157720,
28413,316030,157721,
28414,316031,157722,
28415,316032,157723,
28416,316033,157724,
28417,316034,157725,
28418,316035,157726,
28419,316036,157727,
28420,316037,157728,
28421,316038,157729,
28422,316039,157730,
28423,316043,157734,
28424,316044,157735,
28425,316045,157736,
28426,316040,157731,
28427,316041,157732,
28428,316046,157738,
28429,316047,157739,
28430,316049,157741,
28431,316050,157742,
28432,316048,157740,
28433,316051,157743,
28434,316052,157744,
28435,316060,157751,
28436,316057,157748,
28437,316059,157750,
28438,316053,157745,
28439,316054,157746,
28440,316055,158187,
28441,316056,157747,
28442,316058,157749,
28443,316061,157753,
28444,316062,157754,
28445,279072,88392,
28446,279073,88400,
28447,279075,84883,
28448,279076,88548,
28449,279074,89718,
28450,279087,85879,
28451,279090,86768,
28452,279095,85995,
28453,279094,87350,
28454,278869,88291,
28455,278872,89178,
28456,278870,83700,
28457,278791,84436,
28458,278792,84477,
28459,278793,84864,
28460,278794,84959,
28461,278795,85405,
28462,278796,85692,
28463,278797,85701,
28464,278798,85809,
28465,278799,85959,
28466,278802,87084,
28467,278803,87175,
28468,278804,87285,
28469,278800,86529,
28470,278801,87031,
28471,278807,87615,
28472,278810,87952,
28473,278805,87321,
28474,278806,87471,
28475,278808,87761,
28476,278809,87903,
28477,278811,88093,
28478,278813,88743,
28479,278814,88822,
28480,278812,88151,
28481,278817,89176,
28482,278818,89186,
28483,278819,89275,
28484,278816,89054,
28485,278815,88925,
28486,278824,90775,
28487,278827,84556,
28488,278826,84161,
28489,278829,87754,
28490,278820,89525,
28491,278825,83742,
28492,278831,90427,
28493,278689,87339,
28494,278821,89651,
28495,278822,90079,
28496,278823,90584,
28497,278828,84558,
28498,278830,87921,
28499,278690,88639,
28500,278691,88668,
28501,278674,87365,
28502,278675,89433,
28503,278676,90248,
28504,278570,85380,
28505,278572,86043,
28506,278571,87584,
28507,278569,85576,
28508,278573,90494,
28509,278574,84238,
28510,278521,89971,
28511,278524,90652,
28512,278522,90077,
28513,278525,83991,
28514,278523,90442,
28515,278526,84557,
28516,278527,85603,
28517,278528,86711,
28518,278529,86732,
28519,278530,86822,
28520,278532,87435,
28521,278531,87306,
28522,278533,88178,
28523,278536,88233,
28524,278534,88188,
28525,278535,88203,
28526,278539,89807,
28527,278538,89806,
28528,278540,83626,
28529,278541,89278,
28530,278537,89805,
28531,278542,88547,
28532,278419,84741,
28533,278421,84804,
28534,278420,84803,
28535,278298,85054,
28536,278297,84958,
28537,278296,86276,
28538,278251,86191,
28539,278250,86116,
28540,278252,86229,
28541,278249,86106,
28542,278253,86704,
28543,278254,86789,
28544,278255,87320,
28545,278257,87760,
28546,278256,87507,
28547,278258,87801,
28548,278259,87814,
28549,278260,87843,
28550,278261,87844,
28551,278263,88259,
28552,278266,88754,
28553,278262,88128,
28554,278264,88267,
28555,278265,88300,
28556,278267,89174,
28557,278268,89267,
28558,278269,89370,
28559,278270,89477,
28560,278272,89703,
28561,278271,89550,
28562,278273,89735,
28563,278274,89868,
28564,278275,90130,
28565,278276,90554,
28566,278277,90685,
28567,278278,84008,
28568,278283,89410,
28569,278280,84555,
28570,278281,85215,
28571,278279,84009,
28572,278282,88198,
28573,278288,88809,
28574,278284,89519,
28575,278285,89853,
28576,278286,89854,
28577,278287,84327,
28578,278002,87579,
28579,278003,88356,
28580,278004,88593,
28581,277853,88438,
28582,277856,88618,
28583,277857,89066,
28584,277859,89141,
28585,277854,88494,
28586,277855,88561,
28587,277858,89138,
28588,277861,89185,
28589,277863,89200,
28590,277860,89144,
28591,277862,89191,
28592,277865,89494,
28593,277866,89504,
28594,277864,89461,
28595,277867,89621,
28596,277868,90023,
28597,277869,90308,
28598,277870,90418,
28599,277872,83762,
28600,277871,90636,
28601,277875,88405,
28602,277876,88408,
28603,277877,88765,
28604,277873,87751,
28605,277874,88177,
28606,277878,88815,
28607,277879,89810,
28608,277881,89716,
28609,277880,88343,
28610,277882,84690,
28611,277883,87363,
28612,277729,89402,
28613,277730,89405,
28614,277731,89448,
28615,277732,89457,
28616,277733,89650,
28617,277734,89858,
28618,277736,90441,
28619,277737,90774,
28620,277738,83761,
28621,277735,89998,
28622,277741,86586,
28623,277744,89811,
28624,277739,,
28625,277743,88477,
28626,277740,85556,
28627,277742,87750,
28628,277746,89277,
28629,277747,87634,
28630,277745,83625,
28631,277748,84689,
28632,277749,87362,
28633,277599,89369,
28634,277600,89520,
28635,277603,90651,
28636,277602,90071,
28637,277601,89584,
28638,277604,84890,
28639,277605,85227,
28640,277606,85257,
28641,277607,87753,
28642,277609,88186,
28643,277608,88176,
28644,277610,88202,
28645,277611,88407,
28646,277613,89443,
28647,277614,89638,
28648,277612,88764,
28649,277616,85245,
28650,277615,90481,
28651,277617,88342,
28652,277618,89715,
28653,277627,85442,
28654,277628,84676,
28655,276864,88338,
28656,276865,89713,
28657,276863,89637,
28658,276866,84686,
28659,276867,86136,
28660,276868,86138,
28661,276869,86140,
28662,276870,87359,
28663,276746,90473,
28664,276276,90426,
28665,276277,88334,
28666,276278,89712,
28667,276279,87630,
28668,275752,85874,
28669,275753,85438,
28670,275755,88418,
28671,275756,85458,
28672,275754,90506,
28673,275757,86761,
28674,275358,89387,
28675,275360,89502,
28676,275362,89544,
28677,275366,89700,
28678,275365,89701,
28679,275367,89856,
28680,275361,89545,
28681,275363,89613,
28682,275359,89413,
28683,275368,90251,
28684,275371,90411,
28685,275372,90541,
28686,275364,89619,
28687,275369,90300,
28688,275370,90306,
28689,275374,90682,
28690,275376,90768,
28691,275373,90540,
28692,275379,83564,
28693,275380,84519,
28694,275377,83552,
28695,275375,90769,
28696,275378,88683,
28697,275381,84782,
28698,275382,85391,
28699,275386,86931,
28700,275384,85562,
28701,275385,86246,
28702,275388,87498,
28703,275389,87499,
28704,275396,87887,
28705,275401,84539,
28706,275403,84144,
28707,275406,85825,
28708,275408,86396,
28709,275393,87673,
28710,275383,85471,
28711,275387,87497,
28712,275390,87500,
28713,275391,87670,
28714,275392,87671,
28715,275397,89507,
28716,275398,90155,
28717,275402,88718,
28718,275405,84485,
28719,275394,87672,
28720,275395,87674,
28721,275399,90157,
28722,275400,83947,
28723,275404,84186,
28724,275407,86121,
28725,275175,87998,
28726,275177,88283,
28727,275180,88435,
28728,275176,88134,
28729,275181,88694,
28730,275182,88997,
28731,275188,89741,
28732,275183,89063,
28733,275186,89368,
28734,275190,89931,
28735,275184,89325,
28736,275192,90435,
28737,275193,90633,
28738,275198,85451,
28739,275189,89865,
28740,275191,90412,
28741,275196,85253,
28742,275199,85541,
28743,275203,86754,
28744,275202,86360,
28745,275185,89352,
28746,275187,89454,
28747,275194,83563,
28748,275195,84675,
28749,275197,85432,
28750,275201,86040,
28751,275200,85868,
28752,275204,87307,
28753,275209,89056,
28754,275205,87348,
28755,275206,88225,
28756,275208,88412,
28757,275207,88230,
28758,275210,89627,
28759,275213,90030,
28760,275214,90158,
28761,275216,90500,
28762,275217,90530,
28763,275220,88552,
28764,275223,90472,
28765,275211,89919,
28766,275212,90006,
28767,275218,84696,
